,A1CF,ABI1,ABL1,ABL2,ACSL3,ACSL6,ACVR1,ACVR2A,AFF1,AFF3,AFF4,AKAP9,AKT1,AKT2,AKT3,ALDH2,ALK,AMER1,ANK1,APOBEC3B,ARAF,ARHGAP26,ARHGAP5,ARHGEF10,ARHGEF10L,ARHGEF12,ARID1A,ARID1B,ARID2,ARNT,ASPSCR1,ASXL1,ASXL2,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,AXIN2,B2M,BAP1,BARD1,BAX,BAZ1A,BCL10,BCL11A,BCL11B,BCL2,BCL2L12,BCL3,BCL6,BCL7A,BCL9,BCL9L,BCLAF1,BCOR,BCORL1,BCR,BIRC3,BIRC6,BLM,BMP5,BMPR1A,BRAF,BRCA1,BRD3,BRD4,BTK,CACNA1D,CALR,CAMTA1,CANT1,CARD11,CASP3,CASP8,CASP9,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCNC,CCND1,CCND2,CCND3,CCNE1,CCR7,CD209,CD274,CD28,CD74,CD79A,CD79B,CDC73,CDH10,CDH11,CDH17,CDK12,CDK4,CDK6,CDKN1B,CDKN2A,CDKN2C,CDX2,CEP89,CHCHD7,CHD2,CHD4,CHEK2,CHIC2,CHST11,CIC,CIITA,CLIP1,CLP1,CLTC,CLTCL1,CNBP,CNOT3,CNTNAP2,CNTRL,COL1A1,COL2A1,COL3A1,COX6C,CPEB3,CREB1,CREB3L1,CREB3L2,CREBBP,CRLF2,CRNKL1,CRTC1,CRTC3,CSF1R,CSF3R,CSMD3,CTCF,CTNNA2,CTNNB1,CTNND1,CTNND2,CUL3,CUX1,CXCR4,CYLD,CYP2C8,CYSLTR2,DAXX,DCAF12L2,DCC,DDB2,DDIT3,DDR2,DDX10,DDX3X,DDX5,DDX6,DEK,DGCR8,DICER1,DNAJB1,DNM2,DNMT3A,DROSHA,EBF1,ECT2L,EED,EGFR,EIF1AX,EIF3E,EIF4A2,ELF3,ELF4,ELK4,ELL,EML4,EP300,EPAS1,EPHA3,EPHA7,EPS15,ERBB2,ERBB3,ERBB4,ERC1,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ESR1,ETNK1,ETV1,ETV4,ETV5,ETV6,EWSR1,EXT1,EXT2,EZH2,EZR,FAM131B,FAM135B,FANCA,FANCC,FANCD2,FANCE,FANCF,FANCG,FAT1,FAT3,FAT4,FBLN2,FBXO11,FBXW7,FCGR2B,FCRL4,FES,FEV,FGFR1,FGFR2,FGFR3,FGFR4,FH,FHIT,FIP1L1,FLI1,FLNA,FLT3,FLT4,FNBP1,FOXA1,FOXL2,FOXO1,FOXO3,FOXO4,FOXP1,FOXR1,FSTL3,FUBP1,FUS,GAS7,GATA1,GATA2,GATA3,GLI1,GNA11,GNAQ,GNAS,GOLGA5,GOPC,GPC3,GPC5,GPHN,GRIN2A,GRM3,HERPUD1,HEY1,HIP1,HLA-A,HMGA1,HMGA2,HNF1A,HNRNPA2B1,HOOK3,HOXA11,HOXA13,HOXA9,HOXC11,HOXC13,HOXD13,HRAS,HSP90AA1,HSP90AB1,ID3,IDH1,IDH2,IGF2BP2,IKBKB,IKZF1,IL2,IL21R,IL6ST,IL7R,IRF4,IRS4,ISX,ITGAV,ITK,JAK1,JAK2,JAK3,JAZF1,JUN,KAT6A,KAT6B,KAT7,KCNJ5,KDM5A,KDM5C,KDM6A,KDR,KDSR,KEAP1,KIAA1549,KIF5B,KIT,KLF4,KLF6,KLK2,KMT2D,KNSTRN,KRAS,KTN1,LARP4B,LASP1,LATS1,LATS2,LCK,LEF1,LEPROTL1,LHFPL6,LIFR,LMNA,LMO1,LMO2,LPP,LRIG3,LRP1B,LSM14A,LYL1,LZTR1,MACC1,MAF,MAFB,MALT1,MAML2,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAP3K13,MAPK1,MAX,MB21D2,MDM2,MDM4,MECOM,MED12,MEN1,MET,MGMT,MITF,MLF1,MLH1,MLLT1,MLLT10,MLLT11,MLLT3,MLLT6,MN1,MNX1,MPL,MSH2,MSH6,MSI2,MSN,MTOR,MUC1,MUC16,MUC4,MUTYH,MYB,MYC,MYCL,MYCN,MYD88,MYH11,MYH9,MYO5A,MYOD1,N4BP2,NAB2,NACA,NBEA,NCKIPSD,NCOA1,NCOA2,NCOR1,NCOR2,NDRG1,NF1,NF2,NFATC2,NFE2L2,NFIB,NFKB2,NFKBIE,NIN,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NRG1,NSD1,NT5C2,NTHL1,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OLIG2,OMD,P2RY8,PAFAH1B2,PALB2,PATZ1,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCBP1,PDCD1LG2,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PHF6,PHOX2B,PICALM,PIK3CA,PIK3CB,PIK3R1,PLAG1,PLCG1,PML,PMS1,PMS2,POLD1,POLE,POLG,POT1,POU2AF1,POU5F1,PPARG,PPFIBP1,PPM1D,PPP2R1A,PPP6C,PRCC,PRDM1,PRDM16,PRDM2,PREX2,PRF1,PRKACA,PRKAR1A,PRKCB,PRPF40B,PRRX1,PSIP1,PTCH1,PTEN,PTK6,PTPN11,PTPN13,PTPN6,PTPRB,PTPRC,PTPRD,PTPRK,PTPRT,PWWP2A,QKI,RABEP1,RAD17,RAD21,RAD51B,RALGDS,RANBP2,RAP1GDS1,RARA,RB1,RBM10,RBM15,RECQL4,REL,RET,RFWD3,RGS7,RHOA,RHOH,RMI2,RNF213,RNF43,ROBO2,ROS1,RPL22,RPL5,RPN1,RSPO2,RUNX1,RUNX1T1,S100A7,SALL4,SBDS,SDC4,SDHA,SDHB,SDHC,SET,SETBP1,SETD1B,SETD2,SETDB1,SF3B1,SFPQ,SFRP4,SGK1,SH2B3,SH3GL1,SIRPA,SIX1,SIX2,SKI,SLC34A2,SLC45A3,SMAD2,SMAD3,SMAD4,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SMC1A,SND1,SNX29,SOCS1,SOX21,SPEN,SPOP,SRC,SRGAP3,SRSF2,SS18,SS18L1,SSX1,STAG2,STAT3,STAT5B,STAT6,STIL,STK11,STRN,SUFU,SUZ12,SYK,TAF15,TAL1,TAL2,TBL1XR1,TBX3,TCF12,TCF7L2,TCL1A,TEC,TENT5C,TERT,TET1,TET2,TFE3,TFEB,TFG,TFPT,TFRC,TGFBR2,THRAP3,TLX1,TLX3,TMEM127,TMPRSS2,TNC,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TP63,TPM3,TPM4,TPR,TRAF7,TRIM24,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP44,USP6,USP8,VAV1,VHL,VTI1A,WAS,WIF1,WNK2,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZBTB16,ZCCHC8,ZEB1,ZFHX3,ZMYM2,ZMYM3,ZNF331,ZNF384,ZNF429,ZNF479,ZNF521,ZNRF3,ZRSR2
PL4,-0.42890175908414263,-0.2617777443952291,-0.055866650574497925,0.14628732141658807,1.511270084944358,-0.3183356966377252,1.0803134428936538,1.5818958073857223,0.09905076422943487,-0.576019526633635,0.7816037509111975,-0.19137198586738963,0.22045609835376415,1.673349824755132,0.9059130285096868,0.22078352871367485,0.4872361451887819,-0.09275673725611186,0.6389448008689357,0.8907956504998856,0.7631036580194891,1.7282996138577291,0.928353860821571,0.7014535111702968,0.20533165256479893,0.5107364442464865,0.07632581260609309,-0.0636971841242096,0.10104200399067247,-0.6052986552736355,0.4575644452425173,1.147607614807917,0.7803063764215057,0.36472195658480194,1.8413431217408476,0.11122697780301578,-0.22717161986850382,0.44540910424595037,0.2353997004149639,-0.45880807272487256,0.881242812852235,-0.3071261957421455,-0.22645637417376438,-0.468359951205905,0.7643500685891605,0.7488744573734356,-0.5782871674620319,-0.5600313979719422,0.28831834284012325,0.03046085164379631,0.45441939514586405,0.7898446269460114,-0.2074738688603279,-0.4568979153966333,0.981480942632629,0.2178562632027672,-0.10882183703354097,-0.3002634963606994,1.1743892196838446,0.6566047122910649,1.0385161964409506,0.47161917722189745,-0.08297030979282896,0.08449473179637501,-0.14119489255805756,-0.054382779290536906,0.2989203675712745,0.4204179298044093,-0.5386638311126559,-0.792594975071471,0.29208698260666033,-1.056213760366186,0.7986559155257057,1.8093923151167548,-0.6965856626895188,1.048151776021288,0.5771245614323269,1.006497442641849,-0.445471512952712,-0.001945952723150871,0.822739078910302,1.2194580291817088,-0.4017412503959637,0.7033720914062934,0.10007284356477825,0.34399324213152466,-0.6356545922426329,0.8254351466557405,0.08578658391180402,0.12692584981425023,-0.22345947393524504,1.092181863705171,-0.42394445654064433,0.6533073759027852,-0.1525038299391604,-0.27868541675621616,-0.4880481491154526,-0.36341955912037527,-0.5413522283641419,-0.6502433038471864,0.4364396607861153,-1.2218500493675104,-0.1427286324381251,1.4661181405643258,-1.4338848816087681,-1.3241193052963725,0.5794980738864739,1.2547376520823699,-0.5652390809212369,1.1606071505689548,0.7403111041112248,0.869407219049391,0.20986067507778366,1.6053820657427889,1.4605452360556532,-0.01249612042892828,-0.07039178541241081,-0.1932877030488893,0.5016182553732832,0.21657684751930953,-0.2158783116325963,1.0198020944398547,0.31329690599607424,0.4013461893095914,1.1585570046845466,-0.22027695049949755,-0.37511914012780506,-0.7453849888631323,-0.6329434541105913,0.7507157470244102,0.8755404305590448,-0.5653053107308811,0.8447322681501437,2.3089601050104016,0.5649491136621793,1.3136447266560107,-0.14483797010603403,-0.18125616681027962,1.54190448245241,-0.2805592879972072,-0.3407058133497674,0.9201894039991183,0.8597566852581249,1.0559848011554387,-0.5457999662414994,0.33532700028418483,-0.5147232900824271,-0.6700295879541553,0.09855190190523852,-0.6412869745966231,-0.2577951905236859,-0.44906356847943973,-0.34297407283723375,-0.3928900337993293,0.3876812882688266,-0.2615115661687671,-0.38305806066154174,0.01735698345806861,-0.031790246617049565,0.6471647519458124,0.10691638387510245,0.01774671427842991,1.2920560014861322,1.64444687849907,-0.23553158371062458,0.2995638294417742,0.07195959781603097,0.6998228271882964,-0.366528003021039,0.17486789428748775,-0.36758397693808914,1.0586362706935668,-0.533354227988831,-0.22443409208298218,0.9194729573770256,0.6014142782624742,0.48845618953594977,0.9687592253981283,-0.2459598869181434,1.312690422610174,1.3550298547295747,0.4710293559417748,1.281204505295581,5.439024260722575,-0.2564310887159978,0.1380940013091476,0.4020654861288465,-0.2857182037626573,0.23446126097392891,1.8964190859279169,0.43164972607711505,0.3861856933870342,1.0879159729118872,-0.4212807905684352,-0.540977398056768,2.085694266510295,1.0864872351212387,0.9256667882054397,0.586886790194391,2.1426970114556863,0.5011455701466364,0.2717473800184216,1.3452932344407316,-0.9840015938246145,0.8746736068794035,-0.707528133399115,-0.19384410381612882,0.9661964153209052,-0.4559224016557081,0.9441099719300953,-0.05133989586660328,0.577305755579109,-0.6011557093277434,-0.34291041546804535,-0.3921822865925065,0.048785615435878185,-0.48245682937376067,0.3699384655938635,0.39803987198450175,-0.2356972965591052,-0.13950194910465305,-0.35782128622004644,-0.02970194356110352,0.9167730452216694,-0.007841774773343798,1.7500265397479033,-0.7530281408013763,-0.7982879157997885,0.2487893650599201,0.01978597052039726,2.9692614546544007,-0.09456874048345544,0.9524121283514853,-0.04361477886738173,0.9984907258075397,0.4537448452736349,2.381697680620235,0.40809426337833343,0.7870012426143561,-0.16583701282106209,0.22099837294457228,-0.0918543251126403,-1.082069528284651,0.7016569266892206,-0.018155836084112722,-0.05339192182442572,0.33064771936640525,0.12053965471265594,0.2998286670731174,-0.40501209275885514,0.058847473106424776,0.12327564151646613,-0.09324136585933114,0.09549234603449154,1.2326942847846376,-0.5978308576245579,-0.2957971466321508,0.829123404218241,-0.28992989518610235,0.2579855750943177,0.5348694258087738,-0.11587806787253949,-0.6594555276887765,0.7615453171561254,1.0255196172583747,1.232455663547396,-0.6553605906280011,-0.0400161031017569,0.6353151378712314,1.4251524050965527,0.9350572495532427,-0.03437336445318972,-0.6944205115837492,-1.0241140482057343,0.3471296591870643,-0.16549607808972172,0.03662381796637705,-0.3524996084253302,-1.9080304363008411,0.08506184203119761,-1.0824485665360128,1.3733475128283454,1.7132490714400663,-0.3618264196674803,-0.20644246191655877,-0.06262869962268959,1.4935123258221084,3.1479636799655344,-0.37061126412604983,-0.14134896065726332,-0.3755316114317334,1.8023102110293758,-0.3633156860145752,-0.3485825212180404,0.7979706086224317,-0.7240887470731754,0.29230281251617807,-1.3629637070830114,0.9047604989908767,-0.11936106660737614,-0.17029377452543934,1.9743281430162776,1.792420987663099,0.38683349514746646,0.6942712188789597,-0.11048691739466777,0.7428724879848239,-0.425493978073939,-1.1455546363781823,0.01915194048934637,0.08272142714675401,1.0316823748354376,0.2854534522777347,-0.4274557985683612,0.6092367537171316,-0.013362423583396434,1.8317860825929577,0.27262071656617193,0.5114727787618932,0.35329333920293926,0.564679023476004,0.6454163797704697,1.0606850478178635,-0.9829736963391944,0.8012732249516148,-0.617167776432092,1.112253090722489,0.1963430363390661,0.22025092402163335,0.6825014221378793,0.8783408011256503,0.44881512579247473,1.672751786193972,0.4964287538753172,-0.6838366235789197,0.6666126884344069,1.6591890979880888,-0.4621405964166855,-0.8782516557822874,-0.2576351698998945,1.1779694205143654,0.5607429396860495,0.42492250909118934,0.2635532975685288,0.853656806161507,0.972973137230242,0.3317845974162548,0.5595281690037341,0.427054060123649,-0.035891988531304445,1.4256022587913175,-0.026659692718035217,0.5650893408646548,0.6216105654904331,-0.07657560200960138,-0.2376609703164678,-0.29139895091103224,0.08456634748636845,0.2991636628548803,0.3822897520246664,-0.35587783705805115,1.516174520746517,1.003001155705901,1.2739745256857975,1.429395179641254,0.75081339471192,-0.012986893858065517,-0.4911009481619414,0.1316084870312993,-0.2981614496490382,-1.197754988043463,-0.3568478864948329,-0.2374601081233101,2.9215219727531148,2.3902758761717644,0.007272276769899288,-0.8528169391606806,1.21935435732885,-1.0172523919655019,-0.5768993482575276,0.7573751542963794,0.9866318505758372,0.9587313674241956,-0.9305236991643928,1.235449973316902,1.3839836657310667,-0.15825907567744155,-0.6749370754526092,1.8499522006173317,0.7479943892382868,0.2616532247367324,-1.2827037551615863,0.661589711225542,0.9467973289972939,-0.9675097637893043,1.291484444546758,-0.0614065896350077,1.9076989930687986,0.7288749639185726,-1.8761273259849662,1.0649440149167002,1.2692641990167186,1.0752847893631088,0.03990059811198559,0.5424820530314391,0.7465675977969359,-0.17546915764921084,-0.27294239675578463,0.5096100829083308,-0.1890095790584451,0.49943700668161095,1.264737799004313,0.34935987061892065,0.48502017627574295,-0.30697146026709965,0.35411649195957073,-0.22605381881668102,0.31838761023785384,-0.2958022112541517,-0.08934529602423923,-0.24205990766314692,0.08484558006518185,-0.3800724659320912,1.0975482984071165,-0.30524037719459285,-0.2312182638532923,-0.35058169788019616,0.3511784888350742,0.46870858728541565,-0.19023053707285326,0.0766653013153596,0.20722016851260158,0.26484734207675836,1.1369352400403003,-0.22239463620902927,-0.14255026423865608,-0.4526516650754909,-0.4544986371752783,0.5190208416869031,0.6598662342421434,-0.12099195009341789,-0.6601845404013849,1.2372607665630666,0.9218701982897238,0.9051577805476213,1.2471593572541801,-0.3274151823216121,0.902526188491449,0.018643768435927587,0.668976460845862,-0.31347413147851794,-0.4642481676777128,-1.0395747175468772,0.7653455564913262,1.3641480316401173,-0.4137542891496628,0.5778604683172743,-0.9370978012814527,0.8089338614191166,1.3465091605123343,-0.16941169764820374,0.5308825096414721,-0.17156815781060103,-0.24315120863396053,-0.6685009336295222,0.45414492267536377,-0.2762027513080674,1.9182242328133685,-0.3714055443582498,-0.34977826029316844,0.08182164690141586,-0.10981417374648125,0.9242951651156882,-0.5078488327603095,0.5993303723219675,0.9214618106712812,1.0448193094614162,-0.1994778080634333,-0.4927573444469968,0.6764941201614042,-0.20527728680492796,1.024980048146462,0.8536674053547831,-0.27121535004323366,0.7302491597951097,-0.7156203819258836,0.04904336942701627,0.12396723108724367,1.183382514404113,-0.30893395702590365,-0.0021722687906852063,0.7422196192705998,-0.03754266813518051,-0.08673949815160609,0.3500044664755803,0.6306547301555483,-0.6688368493296843,-0.5502735249764368,1.0808548236665314,-0.2840795205910257,-0.5537108890587157,-1.5324420565551473,0.935268517766435,0.0165093503913735,-0.43076729644418815,3.004295648611162,-0.7095817240550776,-0.054636393761759446,0.8929278145029405,-0.21143098828012447,1.5120098665031618,-0.3046159368477107,-0.30170975245933374,4.2802203125960325,-1.5338357428841551,1.1454859693319859,-0.546735889396083,-0.9170947353963353,-0.06281329279743586,-0.2997603507575778,-0.7371153065894,0.007228108837777048,1.0595075922577286,0.7055780993038606,1.5729191074226119,0.35192188784244816,-0.3744040663581793,0.6133183679008243,0.9987789216873344,0.6543449546502097,-0.5964998005573803,0.666754471215062,-0.37470944596844624,0.7810736345549117,0.6184040062776183,2.140240696279142,-1.0507530215712517,1.0355150387429557,-0.2951820199848765,0.42280514760853594,-0.024216516784573684,-0.27505600334597824,-0.42344240144351913,-0.4854825627043711,-0.6360229644198883,0.54640886391979,0.5634220820283848,3.0256967187098995,0.04468829494484804,-0.001064834680997779,0.5151456421644414,0.6926811626948649,0.6363428760966139,-0.6961785081094571,1.726195022987933,-0.29689827196876317,0.1395519840889913,0.2520744910038844,1.0064330687303311,0.8160325074646261,-0.6932831568141462,1.2123331447261776,-0.20580949817315994,0.641406859228903,0.025670758077979253,0.0003631469934332173,-0.0743540022003696,-0.1892683807420307,1.243969337227249,0.2798705846133042,-1.2851897954901417,0.20588096305228912,1.8217389987824488,-0.7021981643570343,0.8936012891450937,-0.7499811551851897,1.7681243197089682,0.27344053192453566,1.084854722764227,0.2250237484879142,1.0298501458850124,-0.0331951327778311,-0.3746834087761731,1.6132094932380974,1.6061102338833402,-0.5524917508653151,0.07847542112801774,-0.403739677787367,0.5538323739140723,0.8221656050738468,-0.3161591338261585,0.43918034701802916,0.9620608612424877,-0.5776835922093115,1.2463793762617748,0.6943012326625936,0.6535991810640114,-0.3483015932174552,-0.16942592291455402,1.2022974137952342,0.11436866450737876,-0.923169700878774,1.3532933987049582,1.2652544874822278,1.0490376636979388,-0.4556325493585271,1.1556451821952254,1.4034006060407218,0.14364559358250883,-1.7776024502918186,0.40047871346112834,-0.04352913312614958,1.7035116772319263,-0.295972983810442,-0.5566090026088478,0.9267513852986797,0.2942320613062144,-0.727182279277377,-0.26884067499155034,0.24714703623624346,0.7862313888761119,1.2233272556159152,1.0812430494045395,0.022649376666591302,-0.32112000369585714,0.35825255997629724,-0.6059526597314095,-0.21759411033639792,0.6761343889412428,-0.2093481889105729,0.7181135431322916,1.8805685558555658,0.6133410674315288,2.0624024151162046,1.979105582506081,-0.11906689231473432,-0.22930255422405013,-0.4787034038361619,0.205655589807004,-0.11909209979966362
